id;LOCphy_C;MVG_C;Volume_C;MI_C;qwen2_5_coder_32b_SLOC_R;qwen2_5_coder_32b_Cyclomatic_R;qwen2_5_coder_32b_Volume_R;qwen2_5_coder_32b_MI_R;qwen2_5_coder_32b_total_unsafe_block_R;qwen2_5_coder_32b_avg_unsafe_stmt_R;qwen2_5_coder_32b_total_uniq_type_R
libxml2:threads_prep:xmlMutexUnlock;7.0;2.0;127.438;113.809;8.0;2.0;125.09775004326937;111.74175077815008;1;1.0;1
mcsim-6.2.0:simi_prep:GetSimulate;9.0;2.0;133.438;109.498;10.0;2.0;167.37179237410948;106.61298976798902;1;3.0;0
libxml2:xmlreader_prep:xmlTextReaderConstXmlVersion;16.0;6.0;703.723;90.6109;21.0;6.0;443.30907169358727;88.60854704003611;1;9.0;1
libxml2:encoding_prep:xmlCharEncFirstLine;5.0;1.0;108.0;120.35;3.0;1.0;95.1838730514401;129.28226618459504;0;0.0;3
transcoder-set:FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_1_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;98.09910819000814;129.1253938899138;0;0.0;1
tmux:session_prep:session_find_by_id;10.0;3.0;370.166;102.256;10.0;3.0;295.0;103.43584964052938;0;0.0;1
libxml2:libxml2-py_prep:libxml_xmlStringLenGetNodeList;15.0;3.0;771.101;91.8709;32.0;4.0;600.2829002036559;80.66859294358652;1;8.0;2
bc-1.07.1:number_prep:bc_is_near_zero;15.0;7.0;457.872;93.6613;19.0;7.0;559.8241830737169;88.78645010419187;0;0.0;3
json.h:allow_location_information_prep:json_write_minified_get_array_size;14.0;4.0;422.259;95.89;17.0;4.0;406.24409745172375;92.9457819645076;1;9.0;2
transcoder-set:MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
transcoder-set:SQUARED_TRIANGULAR_NUMBER_SUM_CUBES_prep:f_gold;10.0;3.0;222.972;104.891;12.0;3.0;220.0782000346155;102.00580099637466;0;0.0;3
transcoder-set:FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;127.43782540330756;127.76481219439393;0;0.0;2
gprolog-1.5.0:format_c_prep:Pl_Format_2;5.0;1.0;136.0;119.151;3.0;1.0;75.28421251514428;130.50187457489048;0;0.0;0
dap-3.10:ps1_prep:pict_rest;251.0;40.0;12400.9;23.2749;31.0;3.0;1881.5829947466636;75.47208994330126;1;1.0;7
gprolog-1.5.0:fd_range_prep:Pl_Range_Union;44.0;14.0;2218.71;66.4118;34.0;12.0;1828.749167726338;72.05374451562733;0;0.0;3
transcoder-set:UGLY_NUMBERS_prep:f_gold;28.0;5.0;842.698;80.8379;28.0;5.0;807.4652716724872;81.06000669099446;0;0.0;8
transcoder-set:COUNT_CHARACTERS_POSITION_ENGLISH_ALPHABETS_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;78.86917501586544;130.25997049358904;1;1.0;1
mtools-4.0.43:init_prep:calc_clus_start;3.0;1.0;106.274;128.709;5.0;1.0;107.54887502163469;120.37178976140004;1;1.0;1
pth-2.0.7:pth_high_prep:pth_read;4.0;1.0;140.182;122.609;3.0;1.0;131.68575291675114;127.59430511571438;0;0.0;3
json.h:allow_multi_line_strings_prep:json_write_minified;26.0;6.0;666.458;83.0286;26.0;6.0;717.3322606162978;82.64603257066881;1;1.0;5
libosip2-5.3.1:osip_to_prep:osip_message_set_to;18.0;6.0;661.75;89.0226;23.0;7.0;594.9968299656161;85.37450209768647;1;9.0;2
libosip2-5.3.1:osip_via_prep:osip_via_set_protocol;3.0;1.0;74.2309;130.575;5.0;1.0;79.9544533632097;121.91352869273885;1;1.0;2
tulipindicators-0.9.1:tiamalgamation_prep:ti_find_indicator;16.0;4.0;593.878;91.9534;16.0;4.0;539.1110263239493;92.45647071534664;0;0.0;2
tar-1.34:gettime_prep:gettime;5.0;1.0;64.725;123.012;3.0;1.0;55.506595772116384;132.0866712701303;0;0.0;1
uucp-1.07:diasub_prep:_uuconf_uclear_dialer;20.0;1.0;1882.91;83.0281;29.0;1.0;1188.8271845823294;79.40005034128805;1;13.0;1
gprolog-1.5.0:c_supp_prep:Pl_Rd_Proper_List_Check2;25.0;8.0;1360.87;79.4916;30.0;7.0;754.9244391890265;79.83219056585233;0;0.0;4
heman:mat4_prep:kmMat4PerspectiveProjection;21.0;4.0;900.806;85.3816;20.0;4.0;861.6756651448941;86.40296667351932;1;7.0;6
nettle-3.9.1:cbc-aes256-encrypt_prep:_nettle_cbc_aes256_encrypt_c;7.0;1.0;217.131;111.268;5.0;1.0;158.45715005480787;118.35658792599702;1;1.0;4
gprolog-1.5.0:char_io_c_prep:Pl_Unget_Byte_1;5.0;1.0;113.3;120.101;3.0;1.0;55.35090589819676;132.10127718970193;0;0.0;0
transcoder-set:CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED_prep:f_filled;1.0;1.0;46.6045;150.793;3.0;1.0;55.506595772116384;132.0866712701303;0;0.0;2
tmux:format_prep:format_defaults_paste_buffer;16.0;1.0;633.309;92.3091;17.0;1.0;682.4301001903852;90.93851128283399;1;9.0;5
screen-4.9.0:layer_prep:LRefreshAll;14.0;4.0;656.283;93.597;14.0;3.0;518.282737735818;95.0545624809356;1;8.0;2
libxml2:libxml2-py_prep:libxml_htmlReadFd;14.0;2.0;543.704;95.0356;17.0;2.0;610.3716884423728;91.28878972230828;0;0.0;7
bst:bst_prep:insert;10.0;3.0;325.532;102.924;13.0;3.0;276.6033980727912;99.52037994673043;1;5.0;2
cflow-1.7:asnprintf_prep:asnprintf;10.0;1.0;253.319;104.688;7.0;1.0;312.4780699337442;109.37467727469368;0;0.0;3
less-633:line_prep:load_line;14.0;3.0;304.227;97.8248;13.0;3.0;280.53836262764463;99.4469259091077;3;1.0;1
optipng-0.7.8:png_prep:png_get_header_ver;6.0;1.0;57.3594;120.687;4.0;1.0;70.30835464468075;126.19700005047747;0;0.0;1
transcoder-set:COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION_prep:f_gold;13.0;3.0;510.282;96.336;11.0;3.0;510.52642983163713;99.03979605539226;0;0.0;3
heman:mat4_prep:kmMat4Multiply;23.0;1.0;4237.91;76.5455;25.0;1.0;3472.8094430093424;76.2300718849324;1;1.0;3
wget-1.21.4:utils_prep:wget_read_file_free;13.0;4.0;436.522;96.9179;11.0;2.0;245.9697756756106;103.06701152122702;1;6.0;1
transcoder-set:FIND_ONE_EXTRA_CHARACTER_STRING_1_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
transcoder-set:NUMBER_N_DIGITS_NON_DECREASING_INTEGERS_prep:f_gold;15.0;5.0;627.645;92.4813;15.0;5.0;525.0372937301115;93.4095464042696;0;0.0;1
libxml2:buf_prep:xmlBufferFree;10.0;3.0;222.972;104.891;13.0;3.0;204.37314206251696;101.09409366504323;1;5.0;1
tulipindicators-0.9.1:candles_prep:tc_result_get;7.0;2.0;190.398;111.721;9.0;2.0;136.0;109.39915644132576;1;4.0;2
transcoder-set:NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;123.18989788986397;127.94110026310747;0;0.0;2
libosip2-5.3.1:osip_call_id_prep:osip_call_id_free;9.0;8.0;701.152;99.4908;30.0;8.0;551.8745586389556;81.2313344047027;1;17.0;1
nano-7.2:files_prep:input_tab;95.0;33.0;5662.44;44.7008;4.0;1.0;206.43891887060175;120.5960075533489;0;0.0;3
transcoder-set:PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
nettle-3.9.1:rsa-md5-sign-tr_prep:nettle_rsa_md5_sign_digest_tr;16.0;2.0;417.172;94.2499;7.0;2.0;354.63261264431276;108.4866273151591;0;0.0;5
heman:generate_prep:heman_generate_archipelago_political_1;16.0;1.0;644.819;92.2154;13.0;1.0;556.28031642502;96.3472042752687;0;0.0;5
tar-1.34:create_prep:off_to_chars;5.0;1.0;173.918;117.872;3.0;1.0;201.73835003173087;125.37622880686297;0;0.0;3
pexec-1.0rc8:tokenize_prep:tokenize_spaces;30.0;15.0;1139.59;75.8508;42.0;15.0;1284.3527391835264;69.77809932314787;1;24.0;3
transcoder-set:MAXIMUM_SUM_ALTERNATING_SUBSEQUENCE_SUM_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;66.60791492653966;131.13859917480173;0;0.0;1
gprolog-1.5.0:c_supp_prep:Pl_Rd_Byte_Check;13.0;7.0;797.685;93.0929;31.0;9.0;584.2015251629813;80.17412808403029;0;0.0;0
tmux:server-client_prep:server_client_set_key_table;9.0;2.0;283.634;105.577;10.0;2.0;237.1851408300531;104.80014818374563;1;5.0;2
optipng-0.7.8:pngset_prep:png_set_chunk_malloc_max;7.0;2.0;123.19;113.985;5.0;2.0;102.18657103125848;120.40774441339943;0;0.0;1
tar-1.34:system_prep:sys_spawn_shell;25.0;5.0;593.155;84.4998;26.0;7.0;808.51821755259;81.79377938531337;0;0.0;0
transcoder-set:WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:NUMBER_ORDERED_PAIRS_AI_AJ_0_prep:f_gold;11.0;4.0;350.937;100.759;11.0;4.0;284.5996545452941;101.84846252715235;0;0.0;3
findutils-4.9.0:buildcmd_prep:bc_init_state;18.0;3.0;907.588;88.0699;18.0;2.0;764.2631695248;89.19363412065753;1;13.0;3
cflow-1.7:argp-fmtstream_prep:argp_make_fmtstream;28.0;3.0;750.527;81.9003;24.0;3.0;711.2595708295419;84.67693325151885;0;0.0;4
transcoder-set:ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;166.9080620655929;126.36177662538284;0;0.0;2
tulipindicators-0.9.1:cci_prep:ti_cci;30.0;11.0;2738.37;72.212;49.0;7.0;1909.7018044115885;67.05805876596918;0;0.0;5
nano-7.2:utils_prep:get_region;14.0;2.0;417.947;96.4034;25.0;10.0;701.2222846559833;82.47952198406018;0;0.0;4
transcoder-set:DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;121.01398665684616;128.03376904174317;0;0.0;2
pth-2.0.7:pth_pqueue_prep:__pth_pqueue_delete;33.0;6.0;1104.05;76.5415;37.0;6.0;1118.7046529175798;74.61951079283807;0;0.0;2
heman:vec4_prep:kmVec4AreEqual;8.0;8.0;492.249;103.238;10.0;8.0;447.83263364964427;100.11513969303913;0;0.0;2
tulipindicators-0.9.1:medprice_prep:ti_medprice_start;4.0;1.0;68.5324;126.33;4.0;1.0;60.91767875292167;126.94250954454398;0;0.0;1
mcsim-6.2.0:mh_prep:CheckAllTransitions;20.0;4.0;517.969;89.0496;16.0;4.0;520.0;92.6441528795231;0;0.0;2
less-633:xbuf_prep:help_ckd_add;5.0;2.0;199.037;116.941;8.0;3.0;247.75703075150616;107.958314558447;0;0.0;5
tmux:tty-term_prep:tty_term_string3;5.0;1.0;278.631;115.422;4.0;1.0;232.7928234072743;119.97125713177019;0;0.0;4
patch-2.7.6:hash_prep:hash_free;33.0;9.0;822.058;77.3852;45.0;11.0;1132.2135753158664;70.23603212466882;1;30.0;1
json.h:allow_single_quoted_strings_prep:json_value_as_array;6.0;2.0;158.123;115.184;9.0;2.0;117.20671786825557;110.17247803213813;1;4.0;1
transcoder-set:COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
json.h:allow_leading_or_trailing_decimal_point_prep:json_value_as_number;6.0;2.0;158.123;115.184;8.0;2.0;142.62362713128297;111.05995927623857;1;3.0;1
libxml2:encoding_prep:xmlFindCharEncodingHandler;10.0;3.0;393.496;101.938;9.0;3.0;326.9769564855337;104.60753541260824;0;0.0;2
nettle-3.9.1:pbkdf2_prep:nettle_pbkdf2;41.0;8.0;2132.99;69.1407;68.0;7.0;2214.0;60.98068338715042;1;40.0;7
gprolog-1.5.0:hash_fct_prep:Pl_Hash_Incr_Int32;6.0;1.0;149.339;115.711;6.0;1.0;152.92539048396907;115.58775577399427;1;2.0;2
json.h:allow_leading_plus_sign_prep:json_parse_value;95.0;50.0;5057.7;41.3781;64.0;22.0;3669.7869390867095;55.88507184955655;0;0.0;3
findutils-4.9.0:pred_prep:pred_writable;8.0;1.0;252.009;108.33;8.0;1.0;217.13097389073664;109.10444318830818;1;4.0;3
less-633:ch_prep:ch_back_get;17.0;6.0;544.795;90.9598;20.0;6.0;446.9342515517366;89.35659739159716;2;6.0;0
libosip2-5.3.1:osip_header_prep:osip_header_set_name;3.0;1.0;76.0;130.453;5.0;1.0;82.0447025077789;121.7793317120339;1;1.0;2
wget-1.21.4:retr_prep:fd_read_line;5.0;1.0;84.0;121.657;5.0;1.0;88.0;121.41495438328093;1;1.0;1
transcoder-set:SWAP_BITS_IN_A_GIVEN_NUMBER_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
libxml2:libxml2-py_prep:libxml_xmlUCSIsCatCs;13.0;3.0;518.058;96.2574;14.0;3.0;439.44362512259653;95.91262218047697;0;0.0;3
tulipindicators-0.9.1:tiamalgamation_prep:ti_vosc_start;3.0;1.0;85.8367;129.82;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;1
transcoder-set:SUM_MATRIX_ELEMENT_ABSOLUTE_DIFFERENCE_ROW_COLUMN_NUMBERS_2_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
gprolog-1.5.0:wam_inst_prep:Pl_Switch_On_Integer;5.0;1.0;112.0;120.161;3.0;1.0;64.5293250129808;131.30345810999222;0;0.0;0
mcsim-6.2.0:mh_prep:CheckPrintStatements;27.0;12.0;1604.04;76.47;26.0;7.0;1046.3737354567731;80.45278950555385;0;0.0;4
transcoder-set:PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS_prep:sort;1.0;1.0;110.361;146.31;5.0;1.0;138.3016990363956;119.06403069508661;1;1.0;2
gzip-1.12:gzip_prep:abort_gzip;6.0;1.0;58.8103;120.557;6.0;1.0;51.89147427955946;121.20789317454617;1;2.0;0
transcoder-set:COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1_prep:f_filled;1.0;1.0;34.8692;152.302;1.0;1.0;31.69925001442312;152.79727628688778;0;0.0;2
mcsim-6.2.0:modelu_prep:IsInput;4.0;1.0;66.6079;126.478;3.0;2.0;62.907475208398566;131.20582292676946;0;0.0;0
cpio-2.14:tar_prep:is_tar_header;12.0;3.0;387.744;99.0607;13.0;3.0;412.2613730712554;97.4452011550465;1;7.0;1
make-4.4.1:vpath_prep:print_vpath_data_base;32.0;8.0;1214.32;76.085;22.0;5.0;723.7895002019237;85.5357091120207;1;14.0;1
transcoder-set:CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER_prep:f_gold;28.0;9.0;1118.18;78.4471;26.0;9.0;894.0839199410769;80.81067795112156;1;15.0;2
libosip2-5.3.1:osip_via_prep:osip_via_set_version;3.0;1.0;74.2309;130.575;3.0;1.0;87.56916320732489;129.7158505510781;1;1.0;2
hello-2.12.1:quotearg_prep:quotearg_style;5.0;1.0;102.187;120.638;3.0;1.0;79.9544533632097;130.18890379774788;0;0.0;1
libxml2:xmlmemory_prep:xmlMemoryStrdup;21.0;3.0;1314.61;83.646;19.0;3.0;957.9470570797253;86.9131674728411;1;3.0;1
patch-2.7.6:hash_prep:hash_table_ok;21.0;6.0;512.928;87.85;24.0;6.0;578.0997384201811;85.06484660801016;0;0.0;3
gprolog-1.5.0:wam_inst_prep:Pl_Put_Y_Variable;5.0;1.0;121.114;119.754;4.0;1.0;109.39293667703852;123.89831046657483;2;1.0;1
transcoder-set:FIND_ONE_EXTRA_CHARACTER_STRING_1_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
libxml2:chvalid_prep:xmlIsCombining;4.0;2.0;144.43;122.224;3.0;2.0;88.0;129.46032948828994;0;0.0;1
transcoder-set:BINARY_SEARCH_prep:f_filled;1.0;1.0;70.3084;148.655;3.0;1.0;82.0447025077789;130.05470681704293;0;0.0;4
transcoder-set:MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;48.432042660922164;132.79564043134945;0;0.0;1
libxml2:SAX2_prep:xmlSAX2SetDocumentLocator;4.0;1.0;88.8106;124.982;2.0;1.0;55.506595772116384;138.65520602148257;0;0.0;2
less-633:screen_prep:bell;7.0;2.0;83.7618;115.991;7.0;2.0;70.30835464468075;116.9012242859236;0;0.0;1
libxml2:HTMLtree_prep:htmlNodeDumpFileFormat;15.0;2.0;512.928;94.2209;10.0;2.0;378.329558951884;102.37214003622965;0;0.0;5
less-633:ch_prep:ch_forw_get;17.0;4.0;413.675;92.8515;19.0;4.0;333.73121998801753;92.166341657655;1;10.0;0
libxml2:libxml2-py_prep:libxml_xmlSAXDefaultVersion;13.0;3.0;518.058;96.2574;14.0;3.0;423.9338501182696;96.09946862845251;0;0.0;3
findutils-4.9.0:buildcmd_prep:bc_args_exceed_testing_limit;12.0;3.0;273.988;100.866;13.0;4.0;397.45813824429;97.40535440615375;0;0.0;4
json-c:arraylist_prep:array_list_put_idx;17.0;7.0;755.714;89.0281;23.0;5.0;569.1993090905881;86.064994309522;1;9.0;3
gprolog-1.5.0:ma2asm_prep:Inst_Out;5.0;1.0;93.7654;121.085;7.0;1.0;254.18760226232595;110.44827813821854;1;3.0;2
transcoder-set:CEILING_IN_A_SORTED_ARRAY_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;48.432042660922164;132.79564043134945;0;0.0;1
less-633:option_prep:isoptpending;4.0;1.0;76.1471;125.782;3.0;1.0;74.23092131656186;130.57514080153922;1;1.0;0
wget-1.21.4:log_prep:logflush;13.0;3.0;237.706;100.308;13.0;3.0;230.70165975890765;100.46396853919913;1;1.0;2
nettle-3.9.1:ecc-mod-arith_prep:_nettle_ecc_mod_zero_p;13.0;2.0;482.153;96.8609;13.0;2.0;475.9683877740263;96.92799292223282;0;0.0;3
gprolog-1.5.0:os_interf_c_prep:Pl_Select_5;28.0;6.0;1282.9;78.4225;39.0;6.0;1258.885612563434;73.15279402722828;1;6.0;0
indent-2.2.13:indent_prep:main;44.0;5.0;1464.43;70.6422;20.0;1.0;216.22022703449022;94.28239038744825;1;1.0;0
tulipindicators-0.9.1:tiamalgamation_prep:ti_cos_start;1.0;1.0;68.5324;148.788;4.0;1.0;57.3594000115385;127.25548032168658;0;0.0;1
transcoder-set:SUM_PAIRWISE_PRODUCTS_1_prep:main;14.0;3.0;551.828;94.7284;11.0;3.0;443.9737863844289;99.76611587139044;1;1.0;2
pth-2.0.7:pth_high_prep:pth_sigwait_ev;29.0;11.0;1643.91;75.4147;29.0;9.0;1173.6160218455059;77.6270141854219;0;0.0;3
tmux:cmd-find_prep:cmd_find_from_pane;9.0;2.0;271.029;105.813;10.0;2.0;249.12330506147785;104.5447920237916;1;1.0;3
nettle-3.9.1:dsa_prep:nettle_dsa_params_init;7.0;1.0;124.0;114.181;7.0;1.0;136.9162695712204;113.66553383183916;1;3.0;1
json-c:json_object_prep:json_object_new_boolean;8.0;2.0;291.479;107.343;10.0;2.0;284.5996545452941;103.8524874399824;1;2.0;1
transcoder-set:COUNT_PAIRS_DIFFERENCE_EQUAL_K_1_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
tinycc:i386-asm_prep:asm_parse_regvar;18.0;4.0;714.875;89.081;50.0;5.0;1225.243873865843;69.49857235593119;1;12.0;2
libosip2-5.3.1:osip_record_route_prep:osip_record_route_parse;3.0;1.0;106.274;128.709;3.0;1.0;77.70923408096293;130.33701563969998;0;0.0;2
transcoder-set:CHECK_OCCURRENCES_CHARACTER_APPEAR_TOGETHER_prep:main;15.0;3.0;819.093;91.557;20.0;2.0;446.24762247421205;90.2845923409133;1;1.0;3
patch-2.7.6:safe_prep:safe_mkdir;10.0;4.0;291.479;103.268;11.0;4.0;299.32032633211963;101.58622208829252;0;0.0;2
libosip2-5.3.1:osip_www_authenticate_prep:osip_www_authenticate_get_qop_options;3.0;1.0;55.5066;132.087;3.0;1.0;72.33974351909448;130.70933778224418;1;1.0;1
libxml2:xpath_prep:xmlXPathNextAttribute;14.0;7.0;789.311;91.9472;17.0;6.0;502.1153771223284;91.3840281997077;1;9.0;2
libxml2:libxml2-py_prep:libxml_xmlUCSIsCatSo;13.0;3.0;518.058;96.2574;14.0;3.0;429.1037751197119;96.03643755368432;0;0.0;3
transcoder-set:FIND_REPETITIVE_ELEMENT_1_N_1_2_prep:main;25.0;3.0;5033.0;73.8406;6.0;1.0;2117.064817537822;101.92300997932838;0;0.0;4
screen-4.9.0:misc_prep:Kill;8.0;2.0;130.799;111.51;8.0;2.0;100.0;112.90616205764857;1;1.0;2
gprolog-1.5.0:pred_c_prep:Pl_Pred_Prop_Private_2;8.0;2.0;292.298;107.329;6.0;2.0;235.5603911808226;113.11126654117729;0;0.0;0
transcoder-set:NUMBER_ORDERED_PAIRS_AI_AJ_0_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
transcoder-set:DIVISIBILITY_9_USING_BITWISE_OPERATORS_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
tar-1.34:safe-read_prep:safe_read;16.0;6.0;425.0;93.2332;14.0;6.0;331.93115279592064;96.68164786339219;0;0.0;3
json.h:allow_simplified_json_prep:json_parse_array;57.0;9.0;2088.0;63.684;58.0;9.0;2316.263551149575;62.86272796327876;2;1.0;5
transcoder-set:TILING_WITH_DOMINOES_prep:f_gold;11.0;2.0;524.756;99.1268;13.0;2.0;549.9514470225078;96.17670442894092;0;0.0;1
json.h:test_prep:json_get_object_size;98.0;29.0;3051.24;48.3323;7.0;2.0;151.6206750336681;112.90507000295415;0;0.0;3
transcoder-set:MAXIMIZE_ARRAY_ELEMENTS_UPTO_GIVEN_NUMBER_prep:main;27.0;3.0;6312.52;71.4159;6.0;1.0;1747.0379946385565;102.92197589481125;0;0.0;4
nano-7.2:prompt_prep:do_prompt;36.0;11.0;1562.04;72.1775;7.0;2.0;312.7524354002241;109.14011351619146;1;1.0;5
transcoder-set:MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_1_prep:f_filled;1.0;1.0;46.507;150.804;4.0;1.0;57.3594000115385;127.25548032168658;0;0.0;3
json.h:allow_leading_or_trailing_decimal_point_prep:json_write_pretty_array;41.0;12.0;1631.08;69.6157;15.0;2.0;543.2311061925092;93.92240557768707;1;9.0;5
nano-7.2:cut_prep:cut_text;12.0;5.0;706.394;95.4816;14.0;5.0;545.9431618637298;94.32419393012003;1;8.0;0
tulipindicators-0.9.1:tiamalgamation_prep:ti_emv_start;4.0;1.0;68.5324;126.33;4.0;1.0;57.3594000115385;127.25548032168658;0;0.0;1
libxml2:libxml2-py_prep:libxml_xmlUCSIsCatLu;13.0;3.0;518.058;96.2574;14.0;3.0;429.1037751197119;96.03643755368432;0;0.0;3
transcoder-set:NUMBER_SUBSEQUENCES_STRING_DIVISIBLE_N_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;48.432042660922164;132.79564043134945;0;0.0;1
nettle-3.9.1:pkcs1-rsa-sha512_prep:nettle_pkcs1_rsa_sha512_encode_digest;23.0;3.0;651.419;85.8234;15.0;1.0;536.5736966597818;94.21652636716294;1;7.0;3
libosip2-5.3.1:ist_fsm_prep:osip_ist_timeout_h_event;6.0;1.0;220.921;113.675;8.0;1.0;194.4867642699313;109.67715364905862;1;4.0;2
lil:lil_prep:lil_push_env;6.0;1.0;102.799;117.653;5.0;1.0;132.0;119.30653582111847;1;1.0;1
transcoder-set:TRIANGULAR_NUMBERS_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;88.81055323538621;129.64265239805246;0;0.0;1
gprolog-1.5.0:hash_fct_prep:Pl_Hash_Incr_Init;6.0;1.0;92.0;118.23;6.0;1.0;95.1838730514401;118.05328185952393;1;2.0;1
tulipindicators-0.9.1:tiamalgamation_prep:ti_wcprice;12.0;2.0;605.327;96.9745;13.0;2.0;550.0;96.17624536234521;1;7.0;4
tulipindicators-0.9.1:add_prep:ti_add;1.0;2.0;480.875;138.427;10.0;2.0;422.64434657609877;101.79616010031943;0;0.0;4
transcoder-set:COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1_prep:main;14.0;3.0;551.828;94.7284;11.0;3.0;367.0646751024042;100.75529867404535;0;0.0;2
transcoder-set:MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
nano-7.2:text_prep:replace_buffer;23.0;3.0;933.171;83.9543;20.0;4.0;505.3280236594612;89.17805676333954;1;12.0;2
wget-1.21.4:connect_prep:select_fd;5.0;1.0;101.579;120.669;3.0;1.0;88.81055323538621;129.64265239805246;0;0.0;3
cflow-1.7:parser_prep:yyparse;32.0;7.0;642.906;79.6219;25.0;8.0;591.4628582625287;83.8246974143802;0;0.0;2
transcoder-set:SPACE_OPTIMIZED_DP_SOLUTION_0_1_KNAPSACK_PROBLEM_1_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
nettle-3.9.1:siv-cmac_prep:nettle_siv_cmac_set_key;8.0;1.0;287.919;107.637;5.0;1.0;229.3880857259536;116.43294643189387;0;0.0;5
pexec-1.0rc8:linebuffer_prep:linebuffer_free;7.0;2.0;169.917;112.313;9.0;2.0;137.6075250475963;109.33805266553416;1;3.0;1
transcoder-set:ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
json.h:allow_json5_prep:json_write_pretty_get_value_size;31.0;8.0;855.407;78.4212;23.0;9.0;676.9826492342224;84.24323635479544;1;15.0;5
units-2.22:units_prep:readunits;282.0;120.0;12875.0;2.79328;3.0;1.0;108.0;128.6253985425307;0;0.0;6
libxml2:libxml2-py_prep:libxml_xmlResetLastError;6.0;1.0;225.176;113.576;5.0;1.0;112.0;120.1609116878331;0;0.0;2
tulipindicators-0.9.1:trima_prep:ti_trima;39.0;14.0;2750.2;67.2493;41.0;8.0;1704.4445693119667;70.30696075099632;0;0.0;7
libxml2:libxml2-py_prep:libxml_xmlAddIDSafe;14.0;3.0;712.554;93.3992;15.0;1.0;333.73121998801753;96.68583986229552;1;1.0;2
