id;LOCphy_C;MVG_C;Volume_C;MI_C;qwen2_5_coder_32b_SLOC_R;qwen2_5_coder_32b_Cyclomatic_R;qwen2_5_coder_32b_Volume_R;qwen2_5_coder_32b_MI_R;qwen2_5_coder_32b_total_unsafe_block_R;qwen2_5_coder_32b_avg_unsafe_stmt_R;qwen2_5_coder_32b_total_uniq_type_R
libxml2:buf_prep:xmlBufContent;7.0;3.0;269.344;109.687;6.0;3.0;208.0838499786226;113.52620275700474;1;1.0;1
transcoder-set:FIND_N_TH_ELEMENT_FROM_STERNS_DIATOMIC_SERIES_prep:f_gold;12.0;3.0;475.489;97.9999;13.0;3.0;466.36617553224687;96.80397063731718;0;0.0;1
tar-1.34:paxerror_prep:chmod_error_details;8.0;3.0;381.56;105.713;15.0;3.0;437.59408271283183;94.81686975197181;1;9.0;1
libxml2:threads_prep:xmlFreeMutex;8.0;2.0;130.799;111.51;9.0;2.0;125.09775004326937;109.83366560051665;1;2.0;1
patch-2.7.6:c-strcasecmp_prep:c_strcasecmp;23.0;7.0;746.892;84.1922;30.0;8.0;655.9909391804481;80.33263813862948;0;0.0;2
cflow-1.7:argp-help_prep:argp_help;5.0;1.0;151.267;118.598;3.0;1.0;120.0;128.07752386111;0;0.0;4
transcoder-set:MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE_prep:main;15.0;3.0;798.062;91.6922;13.0;3.0;692.0358917205224;94.75170374033496;0;0.0;3
tar-1.34:hash_prep:hash_clear;28.0;6.0;801.567;80.8681;27.0;6.0;1005.8940996821937;80.27655597338241;0;0.0;1
uucp-1.07:protg_prep:fbiggstart;8.0;1.0;140.182;111.38;6.0;1.0;118.94197037642039;116.89459080105496;1;2.0;2
libosip2-5.3.1:osip_from_prep:osip_generic_param_get_name;5.0;2.0;154.287;118.265;6.0;2.0;120.92782504182705;116.57848842058246;1;1.0;1
transcoder-set:MAXIMUM_TRIPLET_SUM_ARRAY_2_prep:main;25.0;3.0;5373.51;73.5002;18.0;3.0;2550.712724818292;82.69651140713454;1;1.0;8
transcoder-set:SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;81.40967379910403;130.09511155839854;1;1.0;2
pexec-1.0rc8:numhash_prep:numhash_prev_wdata;7.0;2.0;304.313;109.282;5.0;2.0;299.5579126362985;114.81510544962595;0;0.0;4
mtools-4.0.43:file_name_prep:isSpecialW;10.0;4.0;233.833;104.414;16.0;4.0;361.3714501644236;94.53654953852099;1;8.0;1
libosip2-5.3.1:osip_accept_prep:osip_message_get_accept;9.0;2.0;354.633;104.415;12.0;2.0;333.66856050137926;100.07174180784597;1;5.0;3
tmux:tty_prep:tty_putcode;5.0;1.0;116.758;119.945;5.0;1.0;104.0;120.54627314303247;1;1.0;1
nettle-3.9.1:umac-l2_prep:_nettle_umac_l2;35.0;11.0;2010.58;71.3212;17.0;4.0;600.0;90.91790961916536;0;0.0;5
pth-2.0.7:pth_data_prep:pth_key_getdata;10.0;5.0;625.505;99.0676;14.0;5.0;405.0;95.87705851127882;1;1.0;1
transcoder-set:FINDING_POWER_PRIME_NUMBER_P_N_1_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
tulipindicators-0.9.1:tiamalgamation_prep:ti_sma;21.0;7.0;1304.66;82.7655;24.0;5.0;1015.9928228209899;82.36269581576656;1;1.0;5
libosip2-5.3.1:osip_prep:osip_ict_execute;39.0;11.0;1861.67;69.9683;3.0;1.0;38.05374780501027;134.04968312679725;0;0.0;1
libxml2:xmlwriter_prep:xmlNewTextWriterTree;34.0;4.0;1373.9;75.3808;10.0;2.0;175.69269691115042;106.3606920644874;0;0.0;1
transcoder-set:NEWMAN_CONWAY_SEQUENCE_1_prep:main;14.0;3.0;555.409;94.6948;12.0;3.0;452.9546635134159;98.2523936657968;0;0.0;2
json.h:allow_leading_plus_sign_prep:json_extract_get_string_size;7.0;1.0;183.399;112.146;7.0;1.0;133.78294855911892;113.78591834631499;0;0.0;2
json.h:allow_leading_plus_sign_prep:json_write_get_string_size;22.0;9.0;487.537;86.6704;16.0;4.0;446.24762247421205;93.43951787220352;0;0.0;3
libxml2:libxml2-py_prep:libxml_xmlUCSIsShavian;13.0;3.0;518.058;96.2574;14.0;3.0;446.07383864270474;95.83475188201152;0;0.0;3
transcoder-set:CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;85.11011351724513;129.86396239303022;0;0.0;1
transcoder-set:MINIMUM_TIME_WRITE_CHARACTERS_USING_INSERT_DELETE_COPY_OPERATION_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;123.18989788986397;127.94110026310747;0;0.0;2
transcoder-set:CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
transcoder-set:MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;48.432042660922164;132.79564043134945;0;0.0;1
heman:quaternion_prep:kmQuaternionNormalize;20.0;2.0;451.792;90.2204;16.0;2.0;470.04397181410917;93.62936621334363;1;1.0;2
libxml2:libxml2-py_prep:libxml_xmlUCSIsSuperscriptsandSubscripts;13.0;3.0;518.058;96.2574;8.0;2.0;264.97209216286;107.83899958397976;0;0.0;3
nettle-3.9.1:ecc-scalar_prep:nettle_ecc_scalar_set;10.0;4.0;492.895;100.537;11.0;4.0;524.6169884132792;98.6682206382533;1;3.0;2
uucp-1.07:rec_prep:frec_discard_temp;13.0;5.0;532.193;95.6574;11.0;5.0;441.6201536047667;99.33375589627633;0;0.0;2
transcoder-set:SUBSEQUENCES_SIZE_THREE_ARRAY_WHOSE_SUM_DIVISIBLE_M_prep:f_gold;19.0;5.0;529.52;89.5358;13.0;5.0;465.0;96.35922590006885;0;0.0;5
tmux:window_prep:windows_RB_REMOVE;1.0;21.0;2785.41;124.923;30.0;5.0;551.8745586389556;81.92133440470269;1;13.0;3
bzip2:bzlib_prep:BZ2_bz__AssertH__fail;43.0;2.0;384.43;78.6594;15.0;2.0;224.66316253533665;98.51365517163023;0;0.0;1
enscript-1.6.6:afm_prep:afm_open_font;14.0;4.0;557.185;94.4482;14.0;4.0;528.5402218862249;94.72265293780404;1;6.0;5
transcoder-set:COUNT_PAIRS_DIFFERENCE_EQUAL_K_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
nettle-3.9.1:cmac64_prep:nettle_cmac64_set_key;10.0;1.0;333.669;103.255;9.0;1.0;384.5883937646083;104.22365883969614;1;3.0;2
nano-7.2:files_prep:outside_of_confinement;14.0;5.0;485.543;94.9339;23.0;5.0;402.3650288398985;87.86872321750099;1;8.0;2
tar-1.34:hash_prep:hash_get_n_buckets_used;5.0;1.0;57.1103;123.663;3.0;1.0;51.89147427955946;132.43687749961728;1;1.0;1
findutils-4.9.0:util_prep:safely_quote_err_filename;5.0;1.0;112.588;120.134;5.0;1.0;96.0;120.96249522293485;1;1.0;2
json-c:json_pointer_prep:json_pointer_set;4.0;1.0;180.085;121.306;3.0;1.0;137.6075250475963;127.36557174195755;0;0.0;3
transcoder-set:CHECK_LARGE_NUMBER_DIVISIBLE_9_NOT_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
rcs-5.10.1:b-excwho_prep:setrid;6.0;2.0;100.0;117.567;7.0;2.0;66.60791492653966;117.18237383652902;1;2.0;0
transcoder-set:REMAINDER_7_LARGE_NUMBERS_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;88.0;129.69032948828996;0;0.0;1
gawk-5.2.2:debug_prep:do_frame;14.0;7.0;542.837;93.8939;17.0;6.0;393.46274130995937;92.65201466062547;1;9.0;2
transcoder-set:PROBABILITY_THREE_RANDOMLY_CHOSEN_NUMBERS_AP_prep:main;14.0;3.0;688.769;93.5758;10.0;3.0;530.2619477814733;100.38659164065525;1;1.0;2
screen-4.9.0:display_prep:InsertMode;13.0;5.0;334.358;98.0743;13.0;5.0;325.06993328423073;98.22081064882909;1;7.0;2
tar-1.34:paxerror_prep:mkfifo_error;5.0;1.0;64.725;123.012;5.0;1.0;59.207035490257475;123.47569585520588;1;1.0;1
screen-4.9.0:display_prep:DefClearLine;6.0;1.0;178.413;114.786;3.0;1.0;157.17331799741265;126.67426543328716;0;0.0;5
brotli-1.0.9:memory_prep:BrotliInitMemoryManager;13.0;2.0;298.023;99.3625;13.0;2.0;343.8721875540867;98.61841619839558;1;8.0;2
transcoder-set:MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
json.h:test_prep:json_write_minified;26.0;6.0;666.458;83.0286;26.0;6.0;676.6325578862951;82.94976853388218;1;1.0;5
nettle-3.9.1:rsa-sha1-sign_prep:nettle_rsa_sha1_sign_digest;16.0;2.0;280.538;96.3132;11.0;2.0;214.05271769459029;103.7897404695996;1;6.0;3
nettle-3.9.1:gcm-camellia256_prep:nettle_gcm_camellia256_set_iv;6.0;1.0;191.756;114.411;5.0;1.0;147.14866228501222;118.7416002227423;1;1.0;3
mcsim-6.2.0:modo_prep:Is_numeric;12.0;3.0;299.558;100.403;12.0;3.0;320.0;100.05924309530678;1;10.0;1
transcoder-set:MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;1
screen-4.9.0:acls_prep:AclUmask;38.0;8.0;1122.99;73.7076;30.0;7.0;991.87651095655;78.4126896210847;1;21.0;3
enscript-1.6.6:utils_prep:cons;11.0;1.0;216.836;103.953;8.0;1.0;217.13097389073664;109.10444318830818;1;2.0;3
gawk-5.2.2:gawkmisc_prep:os_devopen;5.0;1.0;76.0;122.177;3.0;1.0;66.41714012534482;131.1535141041124;0;0.0;2
mcsim-6.2.0:strutil_prep:MyStrcmp;16.0;4.0;281.108;95.8426;15.0;4.0;220.4183328392555;98.15284502305533;0;0.0;2
transcoder-set:FIND_PERIMETER_CYLINDER_prep:main;15.0;3.0;798.062;91.6922;16.0;3.0;628.8475025409033;91.88584102803763;1;1.0;3
bzip2:bzlib_prep:BZ2_bzlibVersion;4.0;1.0;43.0196;128.751;3.0;1.0;36.541209043760986;134.26058960271106;0;0.0;0
libxml2:xmlunicode_prep:xmlUCSIsCatLl;4.0;1.0;89.8585;124.921;3.0;1.0;57.3594000115385;131.9159298954054;0;0.0;1
tmux:tty_prep:tty_draw_pane;6.0;1.0;184.477;114.612;3.0;1.0;147.14866228501222;127.01697532775134;0;0.0;2
transcoder-set:HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
nettle-3.9.1:nist-keywrap_prep:nettle_aes256_keyunwrap;8.0;1.0;220.078;109.034;9.0;1.0;171.67343933251425;108.41787271622623;0;0.0;5
optipng-0.7.8:inflate_prep:inflateResetKeep;22.0;3.0;856.152;85.1224;28.0;3.0;839.0782918490567;81.3203060426752;1;19.0;1
json.h:allow_location_information_prep:json_write_pretty_get_array_size;22.0;4.0;692.857;85.9928;22.0;4.0;666.4576322037944;86.19483409153261;1;14.0;5
screen-4.9.0:viewport_prep:RethinkDisplayViewports;33.0;9.0;1535.08;74.1376;51.0;3.0;792.6714096619;71.90229913464242;0;0.0;1
transcoder-set:MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_prep:f_filled;1.0;1.0;22.4588;154.589;4.0;1.0;31.69925001442312;130.33930763674556;0;0.0;1
json.h:allow_single_quoted_strings_prep:utest_run_allow_single_quoted_strings_read_write_minified_read;7.0;1.0;275.783;110.024;9.0;1.0;273.9875151967087;105.98693263720615;1;5.0;2
less-633:screen_prep:clear_eol;4.0;1.0;57.3594;127.255;3.0;1.0;81.74925682500678;130.07346598524236;0;0.0;0
screen-4.9.0:layout_prep:CreateLayout;28.0;8.0;943.859;79.5584;37.0;8.0;1055.5654506936592;74.4616040675044;1;9.0;3
transcoder-set:CHECK_LARGE_NUMBER_DIVISIBLE_3_NOT_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;88.81055323538621;129.64265239805246;0;0.0;1
transcoder-set:SWAP_BITS_IN_A_GIVEN_NUMBER_prep:f_gold;8.0;1.0;456.469;105.241;8.0;1.0;389.3957486866659;106.06714691333704;0;0.0;4
libosip2-5.3.1:osip_time_prep:osip_getsystemtime;8.0;2.0;239.749;108.359;10.0;2.0;222.90509710918678;105.12304173513807;0;0.0;2
make-4.4.1:misc_prep:alpha_compare;9.0;2.0;307.602;105.155;10.0;2.0;239.7487836710217;104.74424496326795;1;5.0;2
libosip2-5.3.1:osip_message_to_str_prep:osip_message_get_method;3.0;1.0;60.9177;131.603;3.0;1.0;66.60791492653966;131.13859917480173;1;1.0;1
gprolog-1.5.0:c_supp_prep:Pl_Rd_C_Int;5.0;1.0;70.3084;122.582;3.0;1.0;66.60791492653966;131.13859917480173;0;0.0;1
transcoder-set:FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7_prep:f_gold;13.0;4.0;351.748;98.0407;15.0;5.0;351.74793803746815;95.49242960552175;1;6.0;3
nettle-3.9.1:des_prep:nettle_des_encrypt;14.0;4.0;546.47;94.5492;14.0;2.0;352.93307042287904;97.28262338910653;0;0.0;7
transcoder-set:CHECK_LINE_PASSES_ORIGIN_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
binn-3.0:binn_prep:binn_load;8.0;4.0;480.0;104.289;14.0;4.0;450.0;95.55918382985814;1;5.0;2
tmux:session_prep:sessions_RB_REMOVE;1.0;21.0;2785.41;124.923;4.0;1.0;55.35090589819676;127.4408276159831;0;0.0;2
snudown:buffer_prep:bufcstr;12.0;9.0;792.235;93.9653;21.0;7.0;702.7117733214604;85.98301308406607;1;8.0;1
transcoder-set:GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1_prep:f_filled;1.0;1.0;57.3594;149.713;4.0;1.0;84.0;125.27178399587257;0;0.0;3
heman:image_prep:heman_image_extract_alpha;13.0;4.0;680.99;94.6054;15.0;2.0;650.7268413972405;92.98351897258553;0;0.0;1
libxml2:libxml2-py_prep:libxml_xmlXPathRegisteredNsCleanup;11.0;3.0;636.031;97.8968;18.0;3.0;500.37382734907436;91.16612905849998;1;1.0;3
transcoder-set:SQUARED_TRIANGULAR_NUMBER_SUM_CUBES_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
libxml2:uri_prep:xmlParseURISafe;20.0;5.0;589.606;88.146;24.0;5.0;470.64864948675313;86.36414633603286;2;4.5;2
nano-7.2:global_prep:flip_convert;1.0;1.0;22.4588;154.589;3.0;1.0;20.67970000576925;137.22088769974698;0;0.0;0
tulipindicators-0.9.1:bbands_prep:ti_bbands_start;3.0;1.0;87.5684;129.716;3.0;1.0;64.5293250129808;131.30345810999222;1;1.0;1
pth-2.0.7:pth_ring_prep:__pth_ring_insert_after;11.0;4.0;413.639;99.9041;12.0;4.0;332.78846330632695;99.62547565087286;1;5.0;3
less-633:option_prep:getnum;23.0;7.0;723.79;84.3556;23.0;7.0;739.9563106407148;84.24071974908867;0;0.0;5
libxml2:entities_prep:xmlCopyEntitiesTable;4.0;1.0;74.0088;125.93;3.0;1.0;93.76537429460444;129.3603435753954;1;1.0;1
libxml2:xmlunicode_prep:xmlUCSIsCatM;4.0;1.0;89.8585;124.921;3.0;1.0;57.3594000115385;131.9159298954054;0;0.0;1
optipng-0.7.8:adler32_prep:adler32_combine;3.0;1.0;91.3765;129.495;3.0;1.0;78.86917501586544;130.25997049358904;0;0.0;3
libxml2:xpath_prep:xmlXPathAddValues;13.0;6.0;755.813;93.6033;19.0;6.0;545.0;89.1560024052548;1;12.0;1
less-633:screen_prep:parse_color;24.0;13.0;1044.39;80.3794;31.0;13.0;1042.7514391597238;76.24139309852345;0;0.0;5
patch-2.7.6:quotearg_prep:quotearg_n_style;6.0;1.0;202.119;114.137;4.0;1.0;133.97977094150824;122.84404945761264;0;0.0;2
tmux:key-bindings_prep:key_bindings_add;21.0;3.0;805.415;86.1937;14.0;4.0;505.31697646600816;94.95630453582808;0;0.0;5
cpio-2.14:copypass_prep:link_to_maj_min_ino;18.0;2.0;374.065;92.909;10.0;2.0;286.7268228066066;103.8137658805614;0;0.0;6
gprolog-1.5.0:misc_prep:Pl_Dummy_Ptr;5.0;1.0;43.1851;125.117;3.0;1.0;64.5293250129808;131.30345810999222;0;0.0;1
mcsim-6.2.0:modelu_prep:GetStartPeriods;34.0;12.0;1413.99;73.3913;27.0;9.0;875.0;80.31147856167027;1;13.0;4
tulipindicators-0.9.1:adosc_prep:ti_adosc_start;3.0;1.0;94.0116;129.347;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;1
libxml2:libxml2-py_prep:libxml_xmlACatalogDump;15.0;4.0;926.015;90.689;26.0;6.0;630.9018110842309;83.31365482560722;1;7.0;4
libosip2-5.3.1:osip_via_prep:osip_message_append_via;15.0;3.0;416.152;95.0781;17.0;3.0;455.0;92.58639724774437;2;1.0;3
cflow-1.7:argp-help_prep:argp_failure;40.0;13.0;1458.0;70.3691;13.0;2.0;498.5713584425332;96.68673743661944;1;8.0;4
transcoder-set:MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
nettle-3.9.1:hmac-sm3_prep:nettle_hmac_sm3_set_key;6.0;1.0;252.173;112.987;5.0;1.0;195.98647506778866;117.25126842768191;1;1.0;3
gawk-5.2.2:localeinfo_prep:case_folded_counterparts;19.0;10.0;708.28;86.8733;22.0;10.0;702.7117733214604;84.53938883078081;0;0.0;2
json.h:allow_multi_line_strings_prep:json_skip_c_style_comments;40.0;11.0;1375.04;71.1337;44.0;12.0;1425.0;69.17410704846986;1;18.0;1
transcoder-set:SWAP_ALL_ODD_AND_EVEN_BITS_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
sed-4.9:locale_prep:main;20.0;1.0;660.591;88.4748;19.0;1.0;726.1044052787605;88.81408070777586;0;0.0;0
transcoder-set:PROGRAM_CALCULATE_AREA_OCTAGON_prep:main;14.0;3.0;720.46;93.3418;14.0;3.0;524.9864750677887;94.98773425771529;1;1.0;2
transcoder-set:LONGEST_PREFIX_ALSO_SUFFIX_1_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;48.432042660922164;132.79564043134945;0;0.0;1
libosip2-5.3.1:osip_call_id_prep:osip_call_id_init;8.0;3.0;408.938;105.353;19.0;3.0;450.8318642452056;90.83239732760843;1;7.0;1
nettle-3.9.1:balloon-sha384_prep:nettle_balloon_sha384;14.0;1.0;401.29;96.8449;27.0;1.0;401.2899011413369;86.20508539042561;0;0.0;8
cflow-1.7:cloexec_prep:set_cloexec_flag;13.0;5.0;353.296;97.7878;12.0;5.0;323.85477931016226;99.5369772162243;1;5.0;2
units-2.22:units_prep:unitpower;42.0;14.0;1233.83;70.2168;53.0;14.0;1179.2372296256563;66.68363091752327;0;0.0;2
tulipindicators-0.9.1:marketfi_prep:ti_marketfi;14.0;5.0;1044.26;90.9517;21.0;3.0;841.2015179534867;85.9676140175306;0;0.0;6
libosip2-5.3.1:osip_transaction_prep:__osip_transaction_need_timer_x_event;13.0;6.0;784.78;93.4077;20.0;8.0;645.9722173379898;86.98120339109197;1;9.0;6
nano-7.2:move_prep:do_right;16.0;5.0;655.771;91.2078;15.0;5.0;524.7557494445439;93.41233558320266;1;7.0;0
transcoder-set:CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
json-c:json_object_prep:json_object_new_int;4.0;1.0;59.207;127.091;3.0;1.0;44.97261104228487;133.18100188654878;0;0.0;1
findutils-4.9.0:util_prep:check_nofollow;24.0;5.0;540.537;85.6442;18.0;6.0;715.185542041486;88.61875907846145;0;0.0;0
dap-3.10:sbstrans_prep:lower;7.0;3.0;120.928;113.851;7.0;3.0;137.6075250475963;113.17934640368486;0;0.0;1
transcoder-set:SUM_SERIES_12_32_52_2N_12_1_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
libxml2:libxml2-py_prep:libxml_xmlCheckUTF8;11.0;2.0;410.0;100.41;9.0;2.0;315.0;105.03158412525995;0;0.0;3
tar-1.34:buffer_prep:print_total_stats;5.0;1.0;64.5293;123.028;5.0;1.0;82.0447025077789;121.7793317120339;1;1.0;0
gprolog-1.5.0:os_interf_c_prep:Pl_Unlink_1;7.0;1.0;93.7654;115.634;6.0;1.0;70.30835464468075;119.6284652991252;1;2.0;0
libxml2:types_prep:libxml_xmlCharPtrConstWrap;11.0;2.0;312.126;101.828;11.0;2.0;215.22355371615927;103.76137476287454;1;4.0;1
mcsim-6.2.0:modi_prep:FindEnd;19.0;10.0;808.933;86.1824;21.0;10.0;729.4619243686584;85.09873921212929;1;12.0;2
libxml2:xpath_prep:xmlXPathNextPrecedingSibling;17.0;10.0;971.564;87.0316;25.0;10.0;696.7784645764096;82.51258053893592;1;15.0;2
nettle-3.9.1:siv-gcm-aes256_prep:nettle_siv_gcm_aes256_decrypt_message;12.0;1.0;328.087;100.389;13.0;1.0;344.9166506540576;98.83264587233509;0;0.0;8
json.h:allow_location_information_prep:json_write_string;41.0;9.0;1063.55;72.5294;52.0;10.0;1468.852154188912;66.77022181721821;1;37.0;3
bc-1.07.1:numeric_prep:rt_error;10.0;1.0;215.224;105.535;5.0;1.0;209.59328607595296;116.90222743532954;0;0.0;1
gzip-1.12:util_prep:flush_window;7.0;2.0;141.777;113.254;6.0;2.0;197.65428402504423;114.02359538408325;0;0.0;3
rcs-5.10.1:rcsedit_prep:copystring;8.0;2.0;286.727;107.429;7.0;2.0;237.88394075284077;110.56298444894165;0;0.0;2
json.h:allow_multi_line_strings_prep:json_skip_whitespace;35.0;11.0;776.845;76.2661;32.0;9.0;778.3818147113019;78.16754909998708;1;1.0;2
libxml2:types_prep:libxml_xmlParserCtxtPtrWrap;11.0;2.0;371.382;100.924;9.0;2.0;246.1243780580604;106.31460939504485;0;0.0;0
libxml2:libxml2-py_prep:libxml_xmlXPathPopString;13.0;3.0;661.239;94.9884;13.0;3.0;420.0;97.34849591048055;0;0.0;3
transcoder-set:SQUARE_ROOT_OF_AN_INTEGER_1_prep:main;14.0;3.0;548.159;94.7631;13.0;3.0;409.33834604859965;97.48220166586557;1;1.0;2
optipng-0.7.8:gzlib_prep:gzoffset;5.0;2.0;141.777;118.705;6.0;2.0;133.97977094150824;116.04551470626035;1;5.0;1
libxml2:globals_prep:xmlThrDefPedanticParserDefaultValue;8.0;1.0;136.0;111.537;7.0;1.0;158.12342722003538;112.91670083771558;0;0.0;2
rcs-5.10.1:rcsedit_prep:setmtime;10.0;2.0;361.21;102.613;11.0;2.0;264.4045207131682;102.69119951030459;1;3.0;1
robotfindskitten:robotfindskitten_prep:draw_in_place;1.0;1.0;53.7744;150.049;3.0;1.0;39.86313713864835;133.808130442365;0;0.0;0
nettle-3.9.1:gcm-aes192_prep:nettle_gcm_aes192_set_iv;6.0;1.0;191.756;114.411;5.0;1.0;147.14866228501222;118.7416002227423;1;1.0;3
libxml2:libxml2-py_prep:libxml_xmlURISetScheme;13.0;4.0;883.996;93.2487;23.0;5.0;697.9743592879968;85.00444539072302;0;0.0;4
findutils-4.9.0:fstype_prep:get_mounted_devices;34.0;5.0;840.752;77.7046;30.0;5.0;562.6209634879266;81.82105039983998;1;2.0;3
libxml2:xmlmemory_prep:xmlMallocLoc;6.0;1.0;159.911;115.355;3.0;1.0;88.0;129.69032948828996;0;0.0;3
optipng-0.7.8:deflate_prep:deflateInit_;5.0;1.0;171.3;117.951;3.0;1.0;154.28722505336555;126.77063791583328;0;0.0;4
optipng-0.7.8:gifread_prep:GIFDestroyImage;4.0;1.0;53.7744;127.591;3.0;1.0;39.86313713864835;133.808130442365;0;0.0;1
transcoder-set:SUM_MANHATTAN_DISTANCES_PAIRS_POINTS_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
nano-7.2:global_prep:flip_newbuffer;1.0;1.0;22.4588;154.589;3.0;1.0;20.67970000576925;137.22088769974698;0;0.0;0
json.h:allow_hexadecimal_numbers_prep:json_write_minified_get_value_size;28.0;8.0;726.104;80.9223;14.0;9.0;529.0961354900353;93.56718650128101;1;15.0;2
libosip2-5.3.1:osip_port_prep:osip_trace_disable_level;3.0;1.0;57.1103;131.939;5.0;1.0;50.18947501009619;124.3349180320439;1;1.0;0
nano-7.2:winio_prep:blank_titlebar;4.0;1.0;83.7618;125.287;5.0;1.0;137.6075250475963;119.09019663694852;1;1.0;0
transcoder-set:SUBSET_SUM_PROBLEM_OSUM_SPACE_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;133.97977094150824;127.50449903133148;0;0.0;2
transcoder-set:COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N_prep:main;14.0;3.0;551.828;94.7284;12.0;3.0;421.96572261594497;98.62090703295056;1;1.0;2
screen-4.9.0:layer_prep:LCursorVisibility;12.0;4.0;315.769;99.8985;16.0;4.0;441.16633802859883;93.49906836175539;0;0.0;2
bc-1.07.1:scan_prep:yyset_in;4.0;1.0;46.6045;128.335;3.0;1.0;50.18947501009619;132.61029313705293;1;1.0;1
transcoder-set:CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED_1_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
tar-1.34:xheader_prep:xheader_set_option;13.0;3.0;338.432;98.4713;14.0;3.0;391.3815085205631;96.51492065139672;1;8.0;1
transcoder-set:PAINTING_FENCE_ALGORITHM_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;68.11428751370197;131.02230855938677;1;1.0;1
bc-1.07.1:numeric_prep:dc_compare;7.0;1.0;85.1101;116.138;3.0;1.0;58.81033751683405;131.78602915625646;0;0.0;2
nettle-3.9.1:md5_prep:nettle_md5_digest;14.0;8.0;3133.39;84.5479;20.0;2.0;1088.1417053432315;85.64955852177935;2;5.5;3
libxml2:globals_prep:xmlThrDefLineNumbersDefaultValue;8.0;1.0;136.0;111.537;10.0;1.0;126.71134807876051;108.2901809143202;1;4.0;1
transcoder-set:K_TH_PRIME_FACTOR_GIVEN_NUMBER_prep:main;15.0;3.0;781.895;91.7986;15.0;3.0;618.6389390783854;93.01647335420125;1;5.0;3
transcoder-set:CASSINIS_IDENTITY_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
wget-1.21.4:url_prep:schemes_are_similar_p;10.0;6.0;219.616;104.28;11.0;6.0;232.7928234072743;102.43332236257879;0;0.0;2
